ArtistID,Main Artist,Spotify Found,Full Name,Country,Birth Date,Group Members,Found Wiki,Wiki URL,Gender,Cleaned Main Artist,US State,State ID
A796,Gwen Stefani,1.0,Gwen Renée Stefani,United States,1969-10-03,1.0,1,https://en.wikipedia.org/wiki/Gwen_Stefani,F,Gwen Stefani,California,CA
A797,Mannie Fresh,1.0,,United States,1969-03-20,1.0,1,https://en.wikipedia.org/wiki/Mannie_Fresh,M,Mannie Fresh,Louisiana,LA
A798,The Game,1.0,Jayceon Terrell Taylor,United States,1979-11-29,1.0,1,https://en.wikipedia.org/wiki/The_Game_(rapper),M,The Game,California,CA
A799,Gavin DeGraw,1.0,,United States,1977-02-04,1.0,1,https://en.wikipedia.org/wiki/Gavin_DeGraw,M,Gavin Degraw,New York,NY
A800,Body Head Bangerz,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Body_Head_Bangerz,,Body Head Bangerz,Florida,FL
A801,Duran Duran,1.0,,United Kingdom,,4.0,1,https://en.wikipedia.org/wiki/Duran_Duran,,Duran Duran,,
A802,Daddy Yankee,1.0,Ramón Luis Ayala Rodríguez[1],The Carrebian,1976-02-03,1.0,1,https://en.wikipedia.org/wiki/Daddy_Yankee,M,Daddy Yankee,,
A803,Keyshia Cole,1.0,Keyshia Myeshia Johnson,United States,1981-10-15,1.0,1,https://en.wikipedia.org/wiki/Keyshia_Cole,F,Keyshia Cole,California,CA
A804,Guerilla Black,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Guerilla_Black,,Guerilla Black,California,CA
A805,Jesse McCartney,1.0,,United States,1987-04-09,1.0,1,https://en.wikipedia.org/wiki/Jesse_McCartney,M,Jesse Mccartney,New York,NY
A806,Sugarland,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Sugarland,,Sugarland,Georgia,GA
A807,Monchy,1.0,,Dominican Republic,,2.0,1,https://en.wikipedia.org/wiki/Monchy_%26_Alexandra,,Monchy,,
A808,The Alchemist,1.0,,United States,1977-10-25,1.0,1,https://en.wikipedia.org/wiki/The_Alchemist_(musician),M,The Alchemist,California,CA
A809,Daryl Hall  John Oates,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Hall_%26_Oates,M,Daryl Hall John Oates,Pennsylvania,PA
A810,Omarion,1.0,,United States,1984-11-12,1.0,1,https://en.wikipedia.org/wiki/Omarion,M,Omarion,California,CA
A811,Billy Dean,1.0,,United States,1962-04-02,1.0,1,https://en.wikipedia.org/wiki/Billy_Dean,M,Billy Dean,Florida,FL
A812,Keane,1.0,,United Kingdom,,,1,https://en.wikipedia.org/wiki/Keane_(band),,Keane,,
A813,Howie Day,1.0,,United States,1981-01-15,1.0,1,https://en.wikipedia.org/wiki/Howie_Day,M,Howie Day,Maine,ME
A814,Natalie,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Natalie_(singer),F,Natalie,Texas,TX
A815,My Chemical Romance,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/My_Chemical_Romance,,My Chemical Romance,,
A816,Rob Thomas,1.0,,United States,1972-02-14,1.0,1,https://en.wikipedia.org/wiki/Rob_Thomas_(musician),M,Rob Thomas,Florida,FL
A817,Ben Folds,1.0,,United States,1966-09-12,1.0,1,https://en.wikipedia.org/wiki/Ben_Folds,M,Ben Folds,North Carolina,NC
A818,The Postal Service,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/The_Postal_Service,,The Postal Service,Washington,WA
A819,Caesars,1.0,,Sweden,,1.0,1,https://en.wikipedia.org/wiki/Caesars_(band),,Caesars,,
A820,Bobby Valentino,1.0,,,,,0,,,Bobby Valentino,,
A821,Brooke Valentine,1.0,,United States,1984-10-05,1.0,1,https://en.wikipedia.org/wiki/Brooke_Valentine,F,Brooke Valentine,California,CA
A822,Mike Jones,1.0,,United States,1981-11-18,1.0,1,https://en.wikipedia.org/wiki/Mike_Jones_(rapper),M,Mike Jones,Texas,TX
A823,Blaine Larsen,1.0,,,1986-02-02,1.0,1,https://en.wikipedia.org/wiki/Blaine_Larsen,,Blaine Larsen,,
A824,The Mars Volta,1.0,,United States,,6.0,1,https://en.wikipedia.org/wiki/The_Mars_Volta,,The Mars Volta,Texas,TX
A825,Beck,1.0,Bek David Campbell,United States,1970-07-08,1.0,1,https://en.wikipedia.org/wiki/Beck,M,Beck,California,CA
A826,Stevie Wonder,1.0,Stevland Hardaway Judkins,United States,1950-05-13,1.0,1,https://en.wikipedia.org/wiki/Stevie_Wonder,M,Stevie Wonder,Michigan,MI
A827,Juanes,1.0,Juan Esteban Aristizábal Vásquez,Colombia,1972-08-09,1.0,1,https://en.wikipedia.org/wiki/Juanes,M,Juanes,,
A828,Weezer,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Weezer,,Weezer,California,CA
A829,Pretty Ricky,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Pretty_Ricky,,Pretty Ricky,Florida,FL
A830,The Used,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/The_Used,,The Used,Utah,UT
A831,Squeak E. Clean,1.0,,,1979-10-31,1.0,1,https://en.wikipedia.org/wiki/Sam_i,,Squeak E Clean,,
A832,Mudvayne,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Mudvayne,,Mudvayne,Illinois,IL
A833,Anna Nalick,1.0,,United States,1984-03-30,1.0,1,https://en.wikipedia.org/wiki/Anna_Nalick,F,Anna Nalick,California,CA
A834,American Idol Finalists Season 4,1.0,,,,,0,,,American Idol Finalists Season 4,,
A835,The Pussycat Dolls,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Pussycat_Dolls,,The Pussycat Dolls,California,CA
A836,Webbie,1.0,,United States,1985-09-06,1.0,1,https://en.wikipedia.org/wiki/Webbie,M,Webbie,Louisiana,LA
A837,Kem,1.0,,United States,1967-07-23,1.0,1,https://en.wikipedia.org/wiki/Kem_(singer),M,Kem,Michigan,MI
A838,Michael Buble,1.0,Michael Steven Bublé,Canada,1975-09-09,1.0,1,https://en.wikipedia.org/wiki/Michael_Bubl%C3%A9,M,Michael Buble,,
A839,Lyfe Jennings,1.0,,United States,1978-06-03,1.0,1,https://en.wikipedia.org/wiki/Lyfe_Jennings,M,Lyfe Jennings,Ohio,OH
A840,D.H.T.,1.0,,Belgium,,2.0,1,https://en.wikipedia.org/wiki/DHT_(band),,Dht,,
A841,Teairra Mari,1.0,,United States,1987-12-02,1.0,1,https://en.wikipedia.org/wiki/Teairra_Mar%C3%AD,M,Teairra Mari,Michigan,MI
A842,Keith Anderson,1.0,,United States,1968-01-12,1.0,1,https://en.wikipedia.org/wiki/Keith_Anderson,M,Keith Anderson,Oklahoma,OK
A843,Rihanna,1.0,Robyn Rihanna Fenty,Barbados,1988-02-20,1.0,1,https://en.wikipedia.org/wiki/Rihanna,F,Rihanna,,
A844,Bobby Pinson,1.0,,United States,1972-08-10,1.0,1,https://en.wikipedia.org/wiki/Bobby_Pinson,,Bobby Pinson,Oklahoma,OK
A845,Tony Yayo,1.0,,United States,1978-03-31,1.0,1,https://en.wikipedia.org/wiki/Tony_Yayo,M,Tony Yayo,New York,NY
A846,Lil Rob,1.0,,United States,1975-09-21,1.0,1,https://en.wikipedia.org/wiki/Lil_Rob,,Lil Rob,California,CA
A847,Boyz N Da Hood,1.0,,,,,0,,,Boyz N Da Hood,,
A848,Carrie Underwood,1.0,,United States,1983-03-10,1.0,1,https://en.wikipedia.org/wiki/Carrie_Underwood,F,Carrie Underwood,Oklahoma,OK
A849,Fall Out Boy,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Fall_Out_Boy,,Fall Out Boy,Illinois,IL
A850,Natasha Bedingfield,1.0,,United Kingdom,1981-11-26,1.0,1,https://en.wikipedia.org/wiki/Natasha_Bedingfield,F,Natasha Bedingfield,,
A851,Bo Bice,1.0,,United States,1975-11-01,1.0,1,https://en.wikipedia.org/wiki/Bo_Bice,M,Bo Bice,Alabama,AL
A852,The Bravery,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Bravery,,The Bravery,New York,NY
A853,Van Zant,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Van_Zant_(duo),,Van Zant,Florida,FL
A854,Young Jeezy,1.0,Jay Wayne Jenkins,United States,1977-09-28,1.0,1,https://en.wikipedia.org/wiki/Jeezy,M,Young Jeezy,South Carolina,SC
A855,The Click Five,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Click_Five,,The Click Five,Massachusetts,MA
A856,Relient K,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Relient_K,,Relient K,Ohio,OH
A857,"Damian ""Jr. Gong"" Marley",1.0,,Jamaica,1978-07-21,1.0,1,https://en.wikipedia.org/wiki/Damian_Marley,M,Damian Jr Gong Marley,,
A858,P$C,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/PSC_(musical_group),,Psc,Georgia,GA
A859,Charlie Wilson,1.0,,United States,1953-01-29,1.0,1,https://en.wikipedia.org/wiki/Charlie_Wilson_(singer),M,Charlie Wilson,Oklahoma,OK
A860,Trey Songz,1.0,,United States,1984-11-28,1.0,1,https://en.wikipedia.org/wiki/Trey_Songz,M,Trey Songz,Virginia,VA
A861,Jason Aldean,1.0,,United States,1977-02-28,1.0,1,https://en.wikipedia.org/wiki/Jason_Aldean,M,Jason Aldean,Tennessee,TN
A862,Cast Of Rent,1.0,,,,,0,,,Cast Of Rent,,
A863,Crazy Frog,1.0,,Sweden,,1.0,1,https://en.wikipedia.org/wiki/Crazy_Frog,M,Crazy Frog,,
A864,Luis Fonsi,1.0,Luis Alfonso Rodríguez López-Cepero,The Carrebian,1978-04-15,1.0,1,https://en.wikipedia.org/wiki/Luis_Fonsi,M,Luis Fonsi,,
A865,Chris Brown,1.0,Christopher Maurice Brown,United States,1989-05-05,1.0,1,https://en.wikipedia.org/wiki/Chris_Brown,M,Chris Brown,Virginia,VA
A866,Paul Wall,1.0,,United States,1981-03-11,1.0,1,https://en.wikipedia.org/wiki/Paul_Wall,M,Paul Wall,Texas,TX
A867,T-Pain,1.0,,United States,1984-09-30,1.0,1,https://en.wikipedia.org/wiki/T-Pain,M,Tpain,Florida,FL
A868,Marcos Hernandez,0.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Marcos_Hernandez_(singer),,Marcos Hernandez,Arizona,AZ
A869,Three 6 Mafia,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Three_6_Mafia,,Three 6 Mafia,Tennessee,TN
A870,John Mayer Trio,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/John_Mayer_Trio,,John Mayer Trio,California,CA
A871,Tommy Lee,1.0,Thomas Lee Bass,Greece,1962-10-03,1.0,1,https://en.wikipedia.org/wiki/Tommy_Lee,M,Tommy Lee,,
A872,D4L,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/D4L,,D4L,Georgia,GA
A873,Neal McCoy,1.0,,United States,1958-07-30,1.0,1,https://en.wikipedia.org/wiki/Neal_McCoy,,Neal Mccoy,Texas,TX
A874,Death Cab For Cutie,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Death_Cab_for_Cutie,,Death Cab For Cutie,Washington,WA
A875,Juelz Santana,1.0,,United States,1982-02-18,1.0,1,https://en.wikipedia.org/wiki/Juelz_Santana,M,Juelz Santana,New York,NY
A876,INXS,1.0,,Australia,,1.0,1,https://en.wikipedia.org/wiki/INXS,,Inxs,,
A877,The Strokes,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/The_Strokes,,The Strokes,New York,NY
A878,Little Big Town,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Little_Big_Town,,Little Big Town,Alabama,AL
A879,Chamillionaire,1.0,,United States,1979-11-28,1.0,1,https://en.wikipedia.org/wiki/Chamillionaire,M,Chamillionaire,Texas,TX
A880,Avenged Sevenfold,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Avenged_Sevenfold,,Avenged Sevenfold,California,CA
A881,James Blunt,1.0,James Hillier Blount,United Kingdom,1974-02-22,1.0,1,https://en.wikipedia.org/wiki/James_Blunt,M,James Blunt,,
A882,Shinedown,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Shinedown,,Shinedown,Florida,FL
A883,Lindsay Lohan,1.0,Lindsay Dee Lohan,United States,1986-07-02,1.0,1,https://en.wikipedia.org/wiki/Lindsay_Lohan,F,Lindsay Lohan,New York,NY
A884,Purple Ribbon All-Stars,0.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Purple_Ribbon_All-Stars,,Purple Ribbon Allstars,Georgia,GA
A885,Jamie Foxx,1.0,Eric Marlon Bishop,United States,1967-12-13,1.0,1,https://en.wikipedia.org/wiki/Jamie_Foxx,M,Jamie Foxx,Texas,TX
A886,Ne-Yo,1.0,Shaffer Chimere Smith,United States,1979-10-18,1.0,1,https://en.wikipedia.org/wiki/Ne-Yo,M,Neyo,Arkansas,AR
A887,Wisin,1.0,Juan Luis Morera Luna,The Carrebian,1978-12-19,1.0,1,https://en.wikipedia.org/wiki/Wisin,M,Wisin,,
A888,Cascada,1.0,,Germany,,1.0,1,https://en.wikipedia.org/wiki/Cascada,M,Cascada,,
A889,Aventura,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Aventura_(band),,Aventura,New York,NY
A890,Miranda Lambert,1.0,Miranda Leigh Lambert,United States,1983-11-10,1.0,1,https://en.wikipedia.org/wiki/Miranda_Lambert,F,Miranda Lambert,Texas,TX
A891,Trick-Trick,1.0,,United States,1973-06-28,1.0,1,https://en.wikipedia.org/wiki/Trick_Trick,M,Tricktrick,Michigan,MI
A892,Cristian Castro,1.0,,Mexico,1974-12-08,1.0,1,https://en.wikipedia.org/wiki/Cristian_Castro,M,Cristian Castro,,
A893,Zac Efron,0.0,Zachary David Alexander Efron,United States,1987-10-18,1.0,1,https://en.wikipedia.org/wiki/Zac_Efron,M,Zac Efron,California,CA
A894,Matisyahu,1.0,,United States,1979-06-30,1.0,1,https://en.wikipedia.org/wiki/Matisyahu,M,Matisyahu,New York,NY
A895,Andrew Seeley,0.0,Andrew Michael Edgar Seeley,Canada,1982-04-30,1.0,1,https://en.wikipedia.org/wiki/Drew_Seeley,M,Andrew Seeley,,
A896,High School Musical Cast,1.0,,,,,0,,,High School Musical Cast,,
A897,Lucas Grabeel,1.0,Lucas Stephen Grabeel,United States,1984-11-23,1.0,1,https://en.wikipedia.org/wiki/Lucas_Grabeel,M,Lucas Grabeel,Missouri,MO
A898,Vanessa Anne Hudgens,0.0,Vanessa Anne Hudgens,United States,1988-12-14,1.0,1,https://en.wikipedia.org/wiki/Vanessa_Hudgens,F,Vanessa Anne Hudgens,California,CA
A899,Teddy Geiger,0.0,,,1988-09-16,1.0,1,https://en.wikipedia.org/wiki/Teddy_Geiger,F,Teddy Geiger,,
A900,Daniel Powter,1.0,,Canada,1971-02-25,1.0,1,https://en.wikipedia.org/wiki/Daniel_Powter,M,Daniel Powter,,
A901,Michael Stipe,0.0,,United States,1960-01-04,1.0,1,https://en.wikipedia.org/wiki/Michael_Stipe,M,Michael Stipe,Georgia,GA
A902,Saving Jane,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Saving_Jane,,Saving Jane,Ohio,OH
A903,The Fray,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/The_Fray,,The Fray,Colorado,CO
A904,Willie Nelson,1.0,Willie Hugh Nelson,United States,1933-04-29,1.0,1,https://en.wikipedia.org/wiki/Willie_Nelson,M,Willie Nelson,Texas,TX
A905,Aly,1.0,,,,,0,,,Aly,,
A906,E-40,1.0,,United States,1967-11-15,1.0,1,https://en.wikipedia.org/wiki/E-40,M,E40,California,CA
A907,Nick Lachey,1.0,Nicholas Scott Lachey,United States,1973-11-09,1.0,1,https://en.wikipedia.org/wiki/Nick_Lachey,M,Nick Lachey,Ohio,OH
A908,HIM,1.0,,Finland,,1.0,1,https://en.wikipedia.org/wiki/HIM_(Finnish_band),,Him,,
A909,Panic! At The Disco,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Panic!_at_the_Disco,,Panic At The Disco,Nevada,NV
A910,Bird York,0.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Kathleen_York,F,Bird York,Illinois,IL
A911,KT Tunstall,1.0,,United Kingdom,1975-06-23,1.0,1,https://en.wikipedia.org/wiki/KT_Tunstall,F,Kt Tunstall,,
A912,Jack Ingram,1.0,,United States,1970-11-15,1.0,1,https://en.wikipedia.org/wiki/Jack_Ingram,,Jack Ingram,Texas,TX
A913,Remy Ma,1.0,,United States,1980-05-30,1.0,1,https://en.wikipedia.org/wiki/Remy_Ma,F,Remy Ma,New York,NY
A914,10 Years,1.0,,United States,,,1,https://en.wikipedia.org/wiki/10_Years_(band),,10 Years,Tennessee,TN
A915,The Afters,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/The_Afters,,The Afters,Texas,TX
A916,Anais,1.0,,France,1965-03-01,1.0,1,https://en.wikipedia.org/wiki/Ana%C3%AFs_(singer),F,Anais,,
A917,Yung Joc,1.0,,United States,1980-09-20,1.0,1,https://en.wikipedia.org/wiki/Yung_Joc,M,Yung Joc,Georgia,GA
A918,Fort Minor,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Fort_Minor,,Fort Minor,California,CA
A919,Ashley Parker Angel,1.0,,,,1.0,1,https://en.wikipedia.org/wiki/Ashley_Parker_Angel,M,Ashley Parker Angel,,
A920,Blue October,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Blue_October,,Blue October,Texas,TX
A921,Angels,1.0,,,,,0,,,Angels,,
A922,Cassie,1.0,Casandra Elizabeth Ventura,United States,1986-08-26,1.0,1,https://en.wikipedia.org/wiki/Cassie_Ventura,F,Cassie,Connecticut,CT
A923,Taking Back Sunday,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Taking_Back_Sunday,,Taking Back Sunday,New York,NY
A924,LeToya,1.0,LeToya Nicole Luckett,United States,1981-03-11,1.0,1,https://en.wikipedia.org/wiki/LeToya_Luckett,F,Letoya,Texas,TX
A925,AFI,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/AFI_(band),,Afi,California,CA
A926,Cherish,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Cherish_(group),,Cherish,Georgia,GA
A927,Paula DeAnda,1.0,,United States,1989-11-03,1.0,1,https://en.wikipedia.org/wiki/Paula_DeAnda,F,Paula Deanda,Texas,TX
A928,Rick Ross,1.0,William Leonard Roberts II,United States,1976-01-28,1.0,1,https://en.wikipedia.org/wiki/Rick_Ross,M,Rick Ross,Mississippi,MS
A929,Gnarls Barkley,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Gnarls_Barkley,,Gnarls Barkley,Georgia,GA
A930,Buckcherry,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Buckcherry,,Buckcherry,California,CA
A931,The Raconteurs,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/The_Raconteurs,,The Raconteurs,Michigan,MI
A932,Snow Patrol,1.0,,United Kingdom,,3.0,1,https://en.wikipedia.org/wiki/Snow_Patrol,,Snow Patrol,,
A933,Chris Daughtry,1.0,,United States,1979-12-26,1.0,1,https://en.wikipedia.org/wiki/Chris_Daughtry,M,Chris Daughtry,North Carolina,NC
A934,The Wreckers,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Wreckers,M,The Wreckers,,
A935,Taylor Hicks,1.0,,,1976-10-07,1.0,1,https://en.wikipedia.org/wiki/Taylor_Hicks,M,Taylor Hicks,,
A936,Dashboard Confessional,1.0,,United States,,7.0,1,https://en.wikipedia.org/wiki/Dashboard_Confessional,,Dashboard Confessional,Florida,FL
A937,Lupe Fiasco,1.0,,United States,1982-02-16,1.0,1,https://en.wikipedia.org/wiki/Lupe_Fiasco,M,Lupe Fiasco,Illinois,IL
A938,Young Dro,1.0,,United States,1979-01-15,1.0,1,https://en.wikipedia.org/wiki/Young_Dro,M,Young Dro,Georgia,GA
A939,DJ Khaled,0.0,Khaled Mohammed Khaled,United States,1975-11-26,1.0,1,https://en.wikipedia.org/wiki/DJ_Khaled,M,Dj Khaled,Louisiana,LA
A940,RKM,1.0,,,,,0,,,Rkm,,
A941,Jeannie Ortega,1.0,,United States,1986-11-19,1.0,1,https://en.wikipedia.org/wiki/Jeannie_Ortega,F,Jeannie Ortega,New York,NY
A942,Don Omar,1.0,,The Carrebian,1978-02-10,1.0,1,https://en.wikipedia.org/wiki/Don_Omar,M,Don Omar,,
A943,Cham,1.0,,Jamaica,1977-02-24,1.0,1,https://en.wikipedia.org/wiki/Cham_(singer),,Cham,,
A944,Paris Hilton,1.0,Paris Whitney Hilton,United States,1981-02-17,1.0,1,https://en.wikipedia.org/wiki/Paris_Hilton,F,Paris Hilton,New York,NY
A945,Cheyenne Kimball,1.0,,,1990-07-27,1.0,1,https://en.wikipedia.org/wiki/Cheyenne_Kimball,F,Cheyenne Kimball,,
A946,Katharine McPhee,1.0,Katharine Hope McPhee,United States,1984-03-25,1.0,1,https://en.wikipedia.org/wiki/Katharine_McPhee,F,Katharine Mcphee,California,CA
A947,Corinne Bailey Rae,1.0,Corinne Jacqueline Bailey,United Kingdom,1979-02-26,1.0,1,https://en.wikipedia.org/wiki/Corinne_Bailey_Rae,F,Corinne Bailey Rae,,
A948,Jake Owen,1.0,,United States,1981-08-28,1.0,1,https://en.wikipedia.org/wiki/Jake_Owen,M,Jake Owen,Florida,FL
A949,Eric Church,1.0,,United States,1977-05-03,1.0,1,https://en.wikipedia.org/wiki/Eric_Church,M,Eric Church,Tennessee,TN
A950,Tom Petty,1.0,,United States,1950-10-20,1.0,1,https://en.wikipedia.org/wiki/Tom_Petty,M,Tom Petty,Florida,FL
A951,Lustra,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Lustra_(band),,Lustra,Massachusetts,MA
A952,Hinder,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Hinder,,Hinder,Oklahoma,OK
A953,Mario Vazquez,1.0,,United States,1977-06-15,1.0,1,https://en.wikipedia.org/wiki/Mario_Vazquez,M,Mario Vazquez,New York,NY
A954,Mana,1.0,,Mexico,,4.0,1,https://en.wikipedia.org/wiki/Man%C3%A1,,Mana,,
A955,Fergie,1.0,Stacy Ann Ferguson,United States,1975-03-27,1.0,1,https://en.wikipedia.org/wiki/Fergie_(singer),F,Fergie,California,CA
A956,30 Seconds To Mars,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Thirty_Seconds_to_Mars,,30 Seconds To Mars,California,CA
A957,Hannah Montana,1.0,,,,,0,,,Hannah Montana,,
A958,The Red Jumpsuit Apparatus,1.0,,United States,,6.0,1,https://en.wikipedia.org/wiki/The_Red_Jumpsuit_Apparatus,,The Red Jumpsuit Apparatus,Florida,FL
A959,Shareefa,1.0,,United States,1984-03-12,1.0,1,https://en.wikipedia.org/wiki/Shareefa,F,Shareefa,North Carolina,NC
A960,Brooke Hogan,1.0,Brooke Ellen Bollea,United States,1988-05-05,1.0,1,https://en.wikipedia.org/wiki/Brooke_Hogan,F,Brooke Hogan,Florida,FL
A961,Jibbs,1.0,,,1990-11-13,1.0,1,https://en.wikipedia.org/wiki/Jibbs,M,Jibbs,,
A962,Heartland,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Heartland_(band),,Heartland,Alabama,AL
A963,Danity Kane,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Danity_Kane,,Danity Kane,New York,NY
A964,The Cheetah Girls,1.0,,,,1.0,1,https://en.wikipedia.org/wiki/The_Cheetah_Girls_(group),,The Cheetah Girls,,
A965,The Pack,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Pack_(group),,The Pack,California,CA
A966,OK Go,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/OK_Go,,Ok Go,Illinois,IL
A967,Taylor Swift,1.0,Taylor Alison Swift,United States,1989-12-13,1.0,1,https://en.wikipedia.org/wiki/Taylor_Swift,F,Taylor Swift,Pennsylvania,PA
A968,Webstar,1.0,,,,,0,,,Webstar,,
A969,Unk,1.0,,United States,1981-11-28,1.0,1,https://en.wikipedia.org/wiki/Unk,M,Unk,Georgia,GA
A970,Mat Kearney,1.0,,United States,1978-12-01,1.0,1,https://en.wikipedia.org/wiki/Mat_Kearney,M,Mat Kearney,Tennessee,TN
A971,Brown Boy,1.0,,,,,0,,,Brown Boy,,
A972,"""Weird Al"" Yankovic",1.0,,United States,1959-10-23,1.0,1,https://en.wikipedia.org/wiki/%22Weird_Al%22_Yankovic,M,Weird Al Yankovic,California,CA
A973,Jim Jones,1.0,James Warren Jones,United States,1931-05-13,1.0,1,https://en.wikipedia.org/wiki/Jim_Jones,M,Jim Jones,Indiana,IN
A974,Augustana,1.0,,United States,,,1,https://en.wikipedia.org/wiki/Augustana_(band),,Augustana,California,CA
A975,Lady Sovereign,1.0,,United Kingdom,,1.0,1,https://en.wikipedia.org/wiki/Lady_Sovereign,F,Lady Sovereign,,
A976,Tenacious D,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Tenacious_D,,Tenacious D,California,CA
A977,RBD,1.0,,Mexico,,1.0,1,https://en.wikipedia.org/wiki/RBD,,Rbd,,
A978,John Mellencamp,1.0,,United States,1951-10-07,1.0,1,https://en.wikipedia.org/wiki/John_Mellencamp,M,John Mellencamp,Indiana,IN
A979,Plain White T's,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Plain_White_T%27s,,Plain White Ts,Illinois,IL
A980,Hellogoodbye,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Hellogoodbye,,Hellogoodbye,California,CA
A981,Kellie Pickler,1.0,,United States,1986-06-28,1.0,1,https://en.wikipedia.org/wiki/Kellie_Pickler,F,Kellie Pickler,North Carolina,NC
A982,Toby Love,1.0,,United States,1984-01-16,1.0,1,https://en.wikipedia.org/wiki/Toby_Love,M,Toby Love,New York,NY
A983,Alejandro Sanz,1.0,,Spain,1968-12-18,1.0,1,https://en.wikipedia.org/wiki/Alejandro_Sanz,M,Alejandro Sanz,,
A984,(+44),1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/%2B44_(band),,,California,CA
A985,Daughtry,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Daughtry_(band),,Daughtry,North Carolina,NC
A986,Chris Cornell,1.0,Christopher John Boyle,United States,1964-07-20,1.0,1,https://en.wikipedia.org/wiki/Chris_Cornell,M,Chris Cornell,Washington,WA
A987,Lil' Boosie,1.0,,United States,1982-11-14,1.0,1,https://en.wikipedia.org/wiki/Boosie_Badazz,M,Lil Boosie,Louisiana,LA
A988,Robin Thicke,1.0,Robin Alan Thicke[1],United States,1977-03-10,1.0,1,https://en.wikipedia.org/wiki/Robin_Thicke,M,Robin Thicke,California,CA
