,ArtistID,Main Artist,Spotify Found,Full Name,Country,Birth Date,Group Members,Found Wiki,Wiki URL,Gender,Cleaned Main Artist,US State,State ID,nb wins,nb nominations,win rate
744,A744,Pitbull,1.0,Armando Christian Pérez,United States,1981-01-15,1.0,1,https://en.wikipedia.org/wiki/Pitbull_(rapper),M,Pitbull,Florida,FL,-1,0,
745,A745,Yung Wun,1.0,,United States,1982-05-05,1.0,1,https://en.wikipedia.org/wiki/Yung_Wun,M,Yung Wun,Georgia,GA,-1,0,
746,A746,311,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/311_(band),,311,Nebraska,NE,-1,0,
747,A747,Nina Sky,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Nina_Sky,,Nina Sky,New York,NY,-1,0,
748,A748,Lostprophets,1.0,,United Kingdom,,1.0,1,https://en.wikipedia.org/wiki/Lostprophets,,Lostprophets,,,-1,0,
749,A749,David Lee Murphy,1.0,,United States,1959-01-07,1.0,1,https://en.wikipedia.org/wiki/David_Lee_Murphy,,David Lee Murphy,Illinois,IL,-1,0,
750,A750,Jadakiss,1.0,,United States,1975-05-27,1.0,1,https://en.wikipedia.org/wiki/Jadakiss,M,Jadakiss,New York,NY,-1,0,
751,A751,Velvet Revolver,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Velvet_Revolver,,Velvet Revolver,California,CA,-1,0,
752,A752,Lloyd Banks,1.0,,United States,1982-04-30,1.0,1,https://en.wikipedia.org/wiki/Lloyd_Banks,M,Lloyd Banks,New York,NY,-1,0,
753,A753,Los Lonely Boys,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Los_Lonely_Boys,,Los Lonely Boys,Texas,TX,0,1,0.0
754,A754,Yellowcard,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Yellowcard,,Yellowcard,Florida,FL,-1,0,
755,A755,Lloyd,1.0,,United States,1986-01-03,1.0,1,https://en.wikipedia.org/wiki/Lloyd_(singer),M,Lloyd,Georgia,GA,-1,0,
756,A756,Mis-Teeq,1.0,,United Kingdom,,1.0,1,https://en.wikipedia.org/wiki/Mis-Teeq,F,Misteeq,,,-1,0,
757,A757,Kevin Lyttle,1.0,,The Carrebian,1976-09-14,1.0,1,https://en.wikipedia.org/wiki/Kevin_Lyttle,,Kevin Lyttle,,,-1,0,
758,A758,Teena Marie,1.0,,United States,1956-03-05,1.0,1,https://en.wikipedia.org/wiki/Teena_Marie,F,Teena Marie,California,CA,-1,0,
759,A759,Dilated Peoples,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Dilated_Peoples,,Dilated Peoples,California,CA,-1,0,
760,A760,Modest Mouse,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Modest_Mouse,,Modest Mouse,Washington,WA,-1,0,
761,A761,Cherie,1.0,,France,1984-10-10,1.0,1,https://en.wikipedia.org/wiki/Cyndi_Almouzni,F,Cherie,,,-1,0,
762,A762,Maria Mena,1.0,,Norway,1986-02-19,1.0,1,https://en.wikipedia.org/wiki/Maria_Mena,F,Maria Mena,,,-1,0,
763,A763,Akon,1.0,Aliaune Damala Bouga Time Puru Nacka Lu Lu Lu Badara Akon Thiam[1],United States,1973-04-16,1.0,1,https://en.wikipedia.org/wiki/Akon,M,Akon,Missouri,MO,-1,0,
764,A764,Sugababes,1.0,,United Kingdom,,3.0,1,https://en.wikipedia.org/wiki/Sugababes,,Sugababes,,,-1,0,
765,A765,Jimmy Buffett,1.0,James William Buffett,United States,1946-12-25,1.0,1,https://en.wikipedia.org/wiki/Jimmy_Buffett,M,Jimmy Buffett,Mississippi,MS,-1,0,
766,A766,Houston,1.0,,United States,1983-10-26,1.0,1,https://en.wikipedia.org/wiki/Houston_(singer),M,Houston,California,CA,-1,0,
767,A767,Terror Squad,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Terror_Squad_(group),,Terror Squad,New York,NY,-1,0,
768,A768,Ciara,1.0,Ciara Princess Harris,United States,1985-10-25,1.0,1,https://en.wikipedia.org/wiki/Ciara,F,Ciara,Texas,TX,-1,0,
769,A769,Ric-A-Che,1.0,,,,,0,,,Ricache,,,-1,0,
770,A770,Ashlee Simpson,1.0,Ashley Nicolle Simpson[1][2],United States,1984-10-03,1.0,1,https://en.wikipedia.org/wiki/Ashlee_Simpson,F,Ashlee Simpson,Texas,TX,-1,0,
771,A771,Josh Gracin,1.0,,United States,1980-10-18,1.0,1,https://en.wikipedia.org/wiki/Josh_Gracin,M,Josh Gracin,Michigan,MI,-1,0,
772,A772,Patti LaBelle,1.0,,United States,1944-05-24,1.0,1,https://en.wikipedia.org/wiki/Patti_LaBelle,F,Patti Labelle,Pennsylvania,PA,-1,0,
773,A773,Franz Ferdinand,1.0,,United Kingdom,,5.0,1,https://en.wikipedia.org/wiki/Franz_Ferdinand_(band),,Franz Ferdinand,,,-1,0,
774,A774,Fantasia,1.0,Fantasia Monique Barrino,United States,1984-06-30,1.0,1,https://en.wikipedia.org/wiki/Fantasia_(singer),F,Fantasia,North Carolina,NC,-1,0,
775,A775,Play-N-Skillz,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Play-N-Skillz,,Playnskillz,Texas,TX,-1,0,
776,A776,Diana DeGarmo,1.0,,United States,1987-06-16,1.0,1,https://en.wikipedia.org/wiki/Diana_DeGarmo,F,Diana Degarmo,Georgia,GA,-1,0,
777,A777,Lil Scrappy,1.0,,United States,1984-01-19,1.0,1,https://en.wikipedia.org/wiki/Lil_Scrappy,M,Lil Scrappy,Georgia,GA,-1,0,
778,A778,Julie Roberts,1.0,,United States,1979-02-01,1.0,1,https://en.wikipedia.org/wiki/Julie_Roberts,F,Julie Roberts,South Carolina,SC,-1,0,
779,A779,Finger Eleven,1.0,,Canada,,5.0,1,https://en.wikipedia.org/wiki/Finger_Eleven,,Finger Eleven,,,-1,0,
780,A780,Young Buck,1.0,,United States,1981-03-15,1.0,1,https://en.wikipedia.org/wiki/Young_Buck,M,Young Buck,Tennessee,TN,-1,0,
781,A781,Shawnna,0.0,,United States,1978-01-03,1.0,1,https://en.wikipedia.org/wiki/Shawnna,F,Shawnna,Illinois,IL,-1,0,
782,A782,Ryan Cabrera,1.0,,United States,1982-07-18,1.0,1,https://en.wikipedia.org/wiki/Ryan_Cabrera,M,Ryan Cabrera,Texas,TX,-1,0,
783,A783,Crossfade,1.0,,,,,0,,,Crossfade,,,-1,0,
784,A784,New Edition,1.0,,United States,,6.0,1,https://en.wikipedia.org/wiki/New_Edition,,New Edition,Massachusetts,MA,-1,0,
785,A785,Anita Baker,0.0,,United States,1958-01-26,1.0,1,https://en.wikipedia.org/wiki/Anita_Baker,F,Anita Baker,Michigan,MI,-1,0,
786,A786,Green Day,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Green_Day,,Green Day,California,CA,1,2,0.5
787,A787,Crime Mob,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Crime_Mob,,Crime Mob,Georgia,GA,-1,0,
788,A788,Anthony Hamilton,1.0,,United States,1971-01-28,1.0,1,https://en.wikipedia.org/wiki/Anthony_Hamilton_(musician),M,Anthony Hamilton,North Carolina,NC,-1,0,
789,A789,The Killers,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/The_Killers,,The Killers,Nevada,NV,-1,0,
790,A790,Dem Franchize Boyz,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Dem_Franchize_Boyz,,Dem Franchize Boyz,Georgia,GA,-1,0,
791,A791,Mynt,1.0,,,,1.0,1,https://en.wikipedia.org/wiki/Mynt,,Mynt,,,-1,0,
792,A792,Breaking Benjamin,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Breaking_Benjamin,,Breaking Benjamin,Pennsylvania,PA,-1,0,
793,A793,Nitty,1.0,,United States,1977-12-23,1.0,1,https://en.wikipedia.org/wiki/Nitty_(musician),M,Nitty,New York,NY,-1,0,
794,A794,John Legend,1.0,John Roger Stephens,United States,1978-12-28,1.0,1,https://en.wikipedia.org/wiki/John_Legend,M,John Legend,Ohio,OH,0,1,0.0
795,A795,Rupee,1.0,,Barbados,1975-09-10,1.0,1,https://en.wikipedia.org/wiki/Rupee_(musician),,Rupee,,,-1,0,
796,A796,Gwen Stefani,1.0,Gwen Renée Stefani,United States,1969-10-03,1.0,1,https://en.wikipedia.org/wiki/Gwen_Stefani,F,Gwen Stefani,California,CA,0,1,0.0
797,A797,Mannie Fresh,1.0,,United States,1969-03-20,1.0,1,https://en.wikipedia.org/wiki/Mannie_Fresh,M,Mannie Fresh,Louisiana,LA,-1,0,
798,A798,The Game,1.0,Jayceon Terrell Taylor,United States,1979-11-29,1.0,1,https://en.wikipedia.org/wiki/The_Game_(rapper),M,The Game,California,CA,0,1,0.0
799,A799,Gavin DeGraw,1.0,,United States,1977-02-04,1.0,1,https://en.wikipedia.org/wiki/Gavin_DeGraw,M,Gavin Degraw,New York,NY,-1,0,
800,A800,Body Head Bangerz,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Body_Head_Bangerz,,Body Head Bangerz,Florida,FL,-1,0,
801,A801,Duran Duran,1.0,,United Kingdom,,4.0,1,https://en.wikipedia.org/wiki/Duran_Duran,,Duran Duran,,,-1,0,
802,A802,Daddy Yankee,1.0,Ramón Luis Ayala Rodríguez[1],The Carrebian,1976-02-03,1.0,1,https://en.wikipedia.org/wiki/Daddy_Yankee,M,Daddy Yankee,,,-1,0,
803,A803,Keyshia Cole,1.0,Keyshia Myeshia Johnson,United States,1981-10-15,1.0,1,https://en.wikipedia.org/wiki/Keyshia_Cole,F,Keyshia Cole,California,CA,-1,0,
804,A804,Guerilla Black,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Guerilla_Black,,Guerilla Black,California,CA,-1,0,
805,A805,Jesse McCartney,1.0,,United States,1987-04-09,1.0,1,https://en.wikipedia.org/wiki/Jesse_McCartney,M,Jesse Mccartney,New York,NY,-1,0,
806,A806,Sugarland,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Sugarland,,Sugarland,Georgia,GA,-1,0,
807,A807,Monchy,1.0,,Dominican Republic,,2.0,1,https://en.wikipedia.org/wiki/Monchy_%26_Alexandra,,Monchy,,,-1,0,
808,A808,The Alchemist,1.0,,United States,1977-10-25,1.0,1,https://en.wikipedia.org/wiki/The_Alchemist_(musician),M,The Alchemist,California,CA,-1,0,
809,A809,Daryl Hall  John Oates,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Hall_%26_Oates,M,Daryl Hall John Oates,Pennsylvania,PA,-1,0,
810,A810,Omarion,1.0,,United States,1984-11-12,1.0,1,https://en.wikipedia.org/wiki/Omarion,M,Omarion,California,CA,-1,0,
811,A811,Billy Dean,1.0,,United States,1962-04-02,1.0,1,https://en.wikipedia.org/wiki/Billy_Dean,M,Billy Dean,Florida,FL,-1,0,
812,A812,Keane,1.0,,United Kingdom,,,1,https://en.wikipedia.org/wiki/Keane_(band),,Keane,,,-1,0,
813,A813,Howie Day,1.0,,United States,1981-01-15,1.0,1,https://en.wikipedia.org/wiki/Howie_Day,M,Howie Day,Maine,ME,-1,0,
814,A814,Natalie,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Natalie_(singer),F,Natalie,Texas,TX,-1,0,
815,A815,My Chemical Romance,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/My_Chemical_Romance,,My Chemical Romance,,,-1,0,
816,A816,Rob Thomas,1.0,,United States,1972-02-14,1.0,1,https://en.wikipedia.org/wiki/Rob_Thomas_(musician),M,Rob Thomas,Florida,FL,-1,0,
817,A817,Ben Folds,1.0,,United States,1966-09-12,1.0,1,https://en.wikipedia.org/wiki/Ben_Folds,M,Ben Folds,North Carolina,NC,-1,0,
818,A818,The Postal Service,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/The_Postal_Service,,The Postal Service,Washington,WA,-1,0,
819,A819,Caesars,1.0,,Sweden,,1.0,1,https://en.wikipedia.org/wiki/Caesars_(band),,Caesars,,,-1,0,
820,A820,Bobby Valentino,1.0,,,,,0,,,Bobby Valentino,,,-1,0,
821,A821,Brooke Valentine,1.0,,United States,1984-10-05,1.0,1,https://en.wikipedia.org/wiki/Brooke_Valentine,F,Brooke Valentine,California,CA,-1,0,
822,A822,Mike Jones,1.0,,United States,1981-11-18,1.0,1,https://en.wikipedia.org/wiki/Mike_Jones_(rapper),M,Mike Jones,Texas,TX,-1,0,
823,A823,Blaine Larsen,1.0,,,1986-02-02,1.0,1,https://en.wikipedia.org/wiki/Blaine_Larsen,,Blaine Larsen,,,-1,0,
824,A824,The Mars Volta,1.0,,United States,,6.0,1,https://en.wikipedia.org/wiki/The_Mars_Volta,,The Mars Volta,Texas,TX,-1,0,
825,A825,Beck,1.0,Bek David Campbell,United States,1970-07-08,1.0,1,https://en.wikipedia.org/wiki/Beck,M,Beck,California,CA,-1,0,
826,A826,Stevie Wonder,1.0,Stevland Hardaway Judkins,United States,1950-05-13,1.0,1,https://en.wikipedia.org/wiki/Stevie_Wonder,M,Stevie Wonder,Michigan,MI,-1,0,
827,A827,Juanes,1.0,Juan Esteban Aristizábal Vásquez,Colombia,1972-08-09,1.0,1,https://en.wikipedia.org/wiki/Juanes,M,Juanes,,,-1,0,
828,A828,Weezer,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Weezer,,Weezer,California,CA,-1,0,
829,A829,Pretty Ricky,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Pretty_Ricky,,Pretty Ricky,Florida,FL,-1,0,
830,A830,The Used,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/The_Used,,The Used,Utah,UT,-1,0,
831,A831,Squeak E. Clean,1.0,,,1979-10-31,1.0,1,https://en.wikipedia.org/wiki/Sam_i,,Squeak E Clean,,,-1,0,
832,A832,Mudvayne,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Mudvayne,,Mudvayne,Illinois,IL,-1,0,
833,A833,Anna Nalick,1.0,,United States,1984-03-30,1.0,1,https://en.wikipedia.org/wiki/Anna_Nalick,F,Anna Nalick,California,CA,-1,0,
834,A834,American Idol Finalists Season 4,1.0,,,,,0,,,American Idol Finalists Season 4,,,-1,0,
835,A835,The Pussycat Dolls,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Pussycat_Dolls,,The Pussycat Dolls,California,CA,-1,0,
836,A836,Webbie,1.0,,United States,1985-09-06,1.0,1,https://en.wikipedia.org/wiki/Webbie,M,Webbie,Louisiana,LA,-1,0,
837,A837,Kem,1.0,,United States,1967-07-23,1.0,1,https://en.wikipedia.org/wiki/Kem_(singer),M,Kem,Michigan,MI,-1,0,
838,A838,Michael Buble,1.0,Michael Steven Bublé,Canada,1975-09-09,1.0,1,https://en.wikipedia.org/wiki/Michael_Bubl%C3%A9,M,Michael Buble,,,-1,0,
839,A839,Lyfe Jennings,1.0,,United States,1978-06-03,1.0,1,https://en.wikipedia.org/wiki/Lyfe_Jennings,M,Lyfe Jennings,Ohio,OH,-1,0,
840,A840,D.H.T.,1.0,,Belgium,,2.0,1,https://en.wikipedia.org/wiki/DHT_(band),,Dht,,,-1,0,
841,A841,Teairra Mari,1.0,,United States,1987-12-02,1.0,1,https://en.wikipedia.org/wiki/Teairra_Mar%C3%AD,M,Teairra Mari,Michigan,MI,-1,0,
842,A842,Keith Anderson,1.0,,United States,1968-01-12,1.0,1,https://en.wikipedia.org/wiki/Keith_Anderson,M,Keith Anderson,Oklahoma,OK,-1,0,
843,A843,Rihanna,1.0,Robyn Rihanna Fenty,Barbados,1988-02-20,1.0,1,https://en.wikipedia.org/wiki/Rihanna,F,Rihanna,,,0,3,0.0
844,A844,Bobby Pinson,1.0,,United States,1972-08-10,1.0,1,https://en.wikipedia.org/wiki/Bobby_Pinson,,Bobby Pinson,Oklahoma,OK,-1,0,
845,A845,Tony Yayo,1.0,,United States,1978-03-31,1.0,1,https://en.wikipedia.org/wiki/Tony_Yayo,M,Tony Yayo,New York,NY,-1,0,
846,A846,Lil Rob,1.0,,United States,1975-09-21,1.0,1,https://en.wikipedia.org/wiki/Lil_Rob,,Lil Rob,California,CA,-1,0,
847,A847,Boyz N Da Hood,1.0,,,,,0,,,Boyz N Da Hood,,,-1,0,
848,A848,Carrie Underwood,1.0,,United States,1983-03-10,1.0,1,https://en.wikipedia.org/wiki/Carrie_Underwood,F,Carrie Underwood,Oklahoma,OK,0,2,0.0
849,A849,Fall Out Boy,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Fall_Out_Boy,,Fall Out Boy,Illinois,IL,-1,0,
850,A850,Natasha Bedingfield,1.0,,United Kingdom,1981-11-26,1.0,1,https://en.wikipedia.org/wiki/Natasha_Bedingfield,F,Natasha Bedingfield,,,-1,0,
851,A851,Bo Bice,1.0,,United States,1975-11-01,1.0,1,https://en.wikipedia.org/wiki/Bo_Bice,M,Bo Bice,Alabama,AL,-1,0,
852,A852,The Bravery,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Bravery,,The Bravery,New York,NY,-1,0,
853,A853,Van Zant,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Van_Zant_(duo),,Van Zant,Florida,FL,-1,0,
854,A854,Young Jeezy,1.0,Jay Wayne Jenkins,United States,1977-09-28,1.0,1,https://en.wikipedia.org/wiki/Jeezy,M,Young Jeezy,South Carolina,SC,-1,0,
855,A855,The Click Five,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Click_Five,,The Click Five,Massachusetts,MA,-1,0,
856,A856,Relient K,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Relient_K,,Relient K,Ohio,OH,-1,0,
857,A857,"Damian ""Jr. Gong"" Marley",1.0,,Jamaica,1978-07-21,1.0,1,https://en.wikipedia.org/wiki/Damian_Marley,M,Damian Jr Gong Marley,,,-1,0,
858,A858,P$C,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/PSC_(musical_group),,Psc,Georgia,GA,-1,0,
859,A859,Charlie Wilson,1.0,,United States,1953-01-29,1.0,1,https://en.wikipedia.org/wiki/Charlie_Wilson_(singer),M,Charlie Wilson,Oklahoma,OK,-1,0,
860,A860,Trey Songz,1.0,,United States,1984-11-28,1.0,1,https://en.wikipedia.org/wiki/Trey_Songz,M,Trey Songz,Virginia,VA,-1,0,
861,A861,Jason Aldean,1.0,,United States,1977-02-28,1.0,1,https://en.wikipedia.org/wiki/Jason_Aldean,M,Jason Aldean,Tennessee,TN,-1,0,
862,A862,Cast Of Rent,1.0,,,,,0,,,Cast Of Rent,,,-1,0,
863,A863,Crazy Frog,1.0,,Sweden,,1.0,1,https://en.wikipedia.org/wiki/Crazy_Frog,M,Crazy Frog,,,-1,0,
864,A864,Luis Fonsi,1.0,Luis Alfonso Rodríguez López-Cepero,The Carrebian,1978-04-15,1.0,1,https://en.wikipedia.org/wiki/Luis_Fonsi,M,Luis Fonsi,,,0,2,0.0
865,A865,Chris Brown,1.0,Christopher Maurice Brown,United States,1989-05-05,1.0,1,https://en.wikipedia.org/wiki/Chris_Brown,M,Chris Brown,Virginia,VA,0,1,0.0
866,A866,Paul Wall,1.0,,United States,1981-03-11,1.0,1,https://en.wikipedia.org/wiki/Paul_Wall,M,Paul Wall,Texas,TX,-1,0,
867,A867,T-Pain,1.0,,United States,1984-09-30,1.0,1,https://en.wikipedia.org/wiki/T-Pain,M,Tpain,Florida,FL,-1,0,
868,A868,Marcos Hernandez,0.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Marcos_Hernandez_(singer),,Marcos Hernandez,Arizona,AZ,-1,0,
869,A869,Three 6 Mafia,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Three_6_Mafia,,Three 6 Mafia,Tennessee,TN,-1,0,
870,A870,John Mayer Trio,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/John_Mayer_Trio,,John Mayer Trio,California,CA,-1,0,
871,A871,Tommy Lee,1.0,Thomas Lee Bass,Greece,1962-10-03,1.0,1,https://en.wikipedia.org/wiki/Tommy_Lee,M,Tommy Lee,,,-1,0,
872,A872,D4L,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/D4L,,D4L,Georgia,GA,-1,0,
873,A873,Neal McCoy,1.0,,United States,1958-07-30,1.0,1,https://en.wikipedia.org/wiki/Neal_McCoy,,Neal Mccoy,Texas,TX,-1,0,
874,A874,Death Cab For Cutie,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Death_Cab_for_Cutie,,Death Cab For Cutie,Washington,WA,-1,0,
875,A875,Juelz Santana,1.0,,United States,1982-02-18,1.0,1,https://en.wikipedia.org/wiki/Juelz_Santana,M,Juelz Santana,New York,NY,-1,0,
876,A876,INXS,1.0,,Australia,,1.0,1,https://en.wikipedia.org/wiki/INXS,,Inxs,,,-1,0,
877,A877,The Strokes,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/The_Strokes,,The Strokes,New York,NY,-1,0,
878,A878,Little Big Town,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Little_Big_Town,,Little Big Town,Alabama,AL,0,1,0.0
879,A879,Chamillionaire,1.0,,United States,1979-11-28,1.0,1,https://en.wikipedia.org/wiki/Chamillionaire,M,Chamillionaire,Texas,TX,0,1,0.0
880,A880,Avenged Sevenfold,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Avenged_Sevenfold,,Avenged Sevenfold,California,CA,-1,0,
881,A881,James Blunt,1.0,James Hillier Blount,United Kingdom,1974-02-22,1.0,1,https://en.wikipedia.org/wiki/James_Blunt,M,James Blunt,,,0,2,0.0
882,A882,Shinedown,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Shinedown,,Shinedown,Florida,FL,-1,0,
883,A883,Lindsay Lohan,1.0,Lindsay Dee Lohan,United States,1986-07-02,1.0,1,https://en.wikipedia.org/wiki/Lindsay_Lohan,F,Lindsay Lohan,New York,NY,-1,0,
884,A884,Purple Ribbon All-Stars,0.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Purple_Ribbon_All-Stars,,Purple Ribbon Allstars,Georgia,GA,-1,0,
885,A885,Jamie Foxx,1.0,Eric Marlon Bishop,United States,1967-12-13,1.0,1,https://en.wikipedia.org/wiki/Jamie_Foxx,M,Jamie Foxx,Texas,TX,-1,0,
886,A886,Ne-Yo,1.0,Shaffer Chimere Smith,United States,1979-10-18,1.0,1,https://en.wikipedia.org/wiki/Ne-Yo,M,Neyo,Arkansas,AR,-1,0,
887,A887,Wisin,1.0,Juan Luis Morera Luna,The Carrebian,1978-12-19,1.0,1,https://en.wikipedia.org/wiki/Wisin,M,Wisin,,,-1,0,
888,A888,Cascada,1.0,,Germany,,1.0,1,https://en.wikipedia.org/wiki/Cascada,M,Cascada,,,-1,0,
889,A889,Aventura,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Aventura_(band),,Aventura,New York,NY,-1,0,
890,A890,Miranda Lambert,1.0,Miranda Leigh Lambert,United States,1983-11-10,1.0,1,https://en.wikipedia.org/wiki/Miranda_Lambert,F,Miranda Lambert,Texas,TX,0,1,0.0
891,A891,Trick-Trick,1.0,,United States,1973-06-28,1.0,1,https://en.wikipedia.org/wiki/Trick_Trick,M,Tricktrick,Michigan,MI,-1,0,
892,A892,Cristian Castro,1.0,,Mexico,1974-12-08,1.0,1,https://en.wikipedia.org/wiki/Cristian_Castro,M,Cristian Castro,,,-1,0,
893,A893,Zac Efron,0.0,Zachary David Alexander Efron,United States,1987-10-18,1.0,1,https://en.wikipedia.org/wiki/Zac_Efron,M,Zac Efron,California,CA,-1,0,
894,A894,Matisyahu,1.0,,United States,1979-06-30,1.0,1,https://en.wikipedia.org/wiki/Matisyahu,M,Matisyahu,New York,NY,-1,0,
895,A895,Andrew Seeley,0.0,Andrew Michael Edgar Seeley,Canada,1982-04-30,1.0,1,https://en.wikipedia.org/wiki/Drew_Seeley,M,Andrew Seeley,,,-1,0,
896,A896,High School Musical Cast,1.0,,,,,0,,,High School Musical Cast,,,-1,0,
897,A897,Lucas Grabeel,1.0,Lucas Stephen Grabeel,United States,1984-11-23,1.0,1,https://en.wikipedia.org/wiki/Lucas_Grabeel,M,Lucas Grabeel,Missouri,MO,-1,0,
898,A898,Vanessa Anne Hudgens,0.0,Vanessa Anne Hudgens,United States,1988-12-14,1.0,1,https://en.wikipedia.org/wiki/Vanessa_Hudgens,F,Vanessa Anne Hudgens,California,CA,-1,0,
899,A899,Teddy Geiger,0.0,,,1988-09-16,1.0,1,https://en.wikipedia.org/wiki/Teddy_Geiger,F,Teddy Geiger,,,-1,0,
900,A900,Daniel Powter,1.0,,Canada,1971-02-25,1.0,1,https://en.wikipedia.org/wiki/Daniel_Powter,M,Daniel Powter,,,-1,0,
901,A901,Michael Stipe,0.0,,United States,1960-01-04,1.0,1,https://en.wikipedia.org/wiki/Michael_Stipe,M,Michael Stipe,Georgia,GA,-1,0,
902,A902,Saving Jane,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Saving_Jane,,Saving Jane,Ohio,OH,-1,0,
903,A903,The Fray,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/The_Fray,,The Fray,Colorado,CO,-1,0,
904,A904,Willie Nelson,1.0,Willie Hugh Nelson,United States,1933-04-29,1.0,1,https://en.wikipedia.org/wiki/Willie_Nelson,M,Willie Nelson,Texas,TX,-1,0,
905,A905,Aly,1.0,,,,,0,,,Aly,,,-1,0,
906,A906,E-40,1.0,,United States,1967-11-15,1.0,1,https://en.wikipedia.org/wiki/E-40,M,E40,California,CA,-1,0,
907,A907,Nick Lachey,1.0,Nicholas Scott Lachey,United States,1973-11-09,1.0,1,https://en.wikipedia.org/wiki/Nick_Lachey,M,Nick Lachey,Ohio,OH,-1,0,
908,A908,HIM,1.0,,Finland,,1.0,1,https://en.wikipedia.org/wiki/HIM_(Finnish_band),,Him,,,-1,0,
909,A909,Panic! At The Disco,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Panic!_at_the_Disco,,Panic At The Disco,Nevada,NV,-1,0,
910,A910,Bird York,0.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Kathleen_York,F,Bird York,Illinois,IL,-1,0,
911,A911,KT Tunstall,1.0,,United Kingdom,1975-06-23,1.0,1,https://en.wikipedia.org/wiki/KT_Tunstall,F,Kt Tunstall,,,-1,0,
912,A912,Jack Ingram,1.0,,United States,1970-11-15,1.0,1,https://en.wikipedia.org/wiki/Jack_Ingram,,Jack Ingram,Texas,TX,-1,0,
913,A913,Remy Ma,1.0,,United States,1980-05-30,1.0,1,https://en.wikipedia.org/wiki/Remy_Ma,F,Remy Ma,New York,NY,-1,0,
914,A914,10 Years,1.0,,United States,,,1,https://en.wikipedia.org/wiki/10_Years_(band),,10 Years,Tennessee,TN,-1,0,
915,A915,The Afters,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/The_Afters,,The Afters,Texas,TX,-1,0,
916,A916,Anais,1.0,,France,1965-03-01,1.0,1,https://en.wikipedia.org/wiki/Ana%C3%AFs_(singer),F,Anais,,,-1,0,
917,A917,Yung Joc,1.0,,United States,1980-09-20,1.0,1,https://en.wikipedia.org/wiki/Yung_Joc,M,Yung Joc,Georgia,GA,0,1,0.0
918,A918,Fort Minor,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Fort_Minor,,Fort Minor,California,CA,-1,0,
919,A919,Ashley Parker Angel,1.0,,,,1.0,1,https://en.wikipedia.org/wiki/Ashley_Parker_Angel,M,Ashley Parker Angel,,,-1,0,
920,A920,Blue October,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Blue_October,,Blue October,Texas,TX,-1,0,
921,A921,Angels,1.0,,,,,0,,,Angels,,,-1,0,
